original	new
9734	29117
9733	29467
9732	29449
9731	29482
9730	29119
9729	29145
9728	29480
9727	29491
9726	29456
9725	29443
9724	29514
9723	29450
9722	29908
9721	29903
9720	29918
9719	29910
9718	29137
9717	29140
9716	29499
9715	29481
9714	29506
9713	29510
9712	29477
9711	29924
9710	29916
9709	29925
9708	29907
9707	29138
9706	29146
9705	29509
9704	29513
9703	29500
9702	29902
9701	29913
7163	29812
9700	29106
9699	29470
9698	29502
9697	29448
9696	29501
9695	29476
9694	29905
9693	29919
9692	29921
9691	29120
9690	29116
9689	29478
9688	29494
10769	29486
9687	29462
9686	29129
9685	29469
9684	29484
9683	29920
9682	29911
9681	29915
9680	29912
9679	29904
5778	27662
5779	27663
5779	27663
5779	27663
5779	27663
5780	27664
5780	27664
5780	27664
5780	27664
5780	27664
5780	27664
5780	27664
5780	27664
5780	27664
5781	27665
5781	27665
5781	27665
5781	27665
5782	27666
5782	27666
5822	26173
11105	41828
11104	41829
11103	41830
11102	41831
11101	41832
11100	41833
11099	41834
11098	41835
11097	41836
3244	21608
7542	25026
9678	23252
9677	23003
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
12020	26401
12005	26402
12004	26404
12003	26403
12002	26405
12001	26406
12000	26407
11999	26408
11998	26409
11997	26410
11996	26411
11995	26413
11994	26412
11993	26414
9676	26509
3520	25918
11992	52853
9675	52356
9674	52863
9673	26434
2666	20626
11532	52365
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9672	38502
9671	38811
9672	38502
9671	38811
9670	38544
9669	38802
9670	38544
9669	38802
9668	38505
9667	38818
9668	38505
9667	38818
9666	38513
9665	38819
9666	38513
9665	38819
9664	38517
9663	38809
9664	38517
9663	38809
9662	38545
9661	38812
9662	38545
9661	38812
9660	38515
9659	38838
9660	38515
9659	38838
9658	38554
9657	38856
9658	38554
9657	38856
9656	38527
9655	38847
10777	38532
9654	38852
9653	38528
9652	38848
9651	38533
9650	38853
9649	38529
9648	38849
9647	38536
9646	38835
9645	38525
9644	38845
9643	38539
9642	38820
9641	38538
9640	38837
9639	38550
9638	38827
9637	38519
9636	38839
9635	38557
9634	38810
9633	38548
9632	38841
9633	38548
9632	38841
9631	38508
9630	38817
9631	38508
9630	38817
9629	38509
9628	38826
9629	38509
9628	38826
9627	38503
9626	38807
9625	38541
9624	38830
9625	38541
9624	38830
9623	38516
9622	38829
9623	38516
9622	38829
9621	38510
9620	38814
9621	38510
9620	38814
9619	38553
9618	38858
9619	38553
9618	38858
9617	38501
9616	38806
9615	38543
9614	38805
9613	38518
9612	38824
9611	38506
9610	38840
9609	38511
9608	38813
9607	38552
9606	38857
9605	38558
9604	38859
9603	38531
9602	38851
9601	38546
9600	38822
9599	40494
9598	43375
9597	49300
9596	45982
9595	47128
9594	40877
9593	42572
t/44979	44979
9592	45980
6245	46516
9591	40881
10775	42576
9590	44999
9589	45981
9588	46785
11096	40891
11095	42564
11094	45977
11093	46059
12281	40486
12280	42571
12279	44986
12278	45979
12277	46772
12281	40486
12276	42570
12275	44985
12274	45978
12273	46771
8339	40818
8340	42505
8341	44440
8342	45773
8343	46603
8344	41385
8345	42506
8346	44441
8347	45774
8348	46604
9587	30567
9586	31133
9585	31549
9584	31940
9583	32330
9582	33919
9581	34304
9580	39701
9579	32720
9578	33082
9577	33584
9576	33585
9575	34892
9574	38514
9573	38831
9572	30160
9571	48986
9570	48481
9569	48235
9568	48985
9567	48480
9566	48234
3120	21203
9565	41199
9564	34302
9563	29148
9562	28741
9561	28742
9560	28743
9559	29149
9558	28745
9557	28746
9556	28747
11531	28748
9555	28749
11530	28750
12272	28751
9554	28752
11092	28753
9553	28754
9552	28755
9551	28756
9550	28757
9549	28758
11529	28759
9548	28760
9547	28761
9546	28762
9545	28763
3547	26014
3732	26039
3732	26039
3547	26014
3541	26038
3541	26038
3546	26104
3732	26039
9	20009
3541	26038
9544	49162
9543	49165
9542	49168
9541	49171
t/49174	49174
12271	49177
11528	42538
11527	45983
11526	46060
11561	26435
9539	40433
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9538	26193
9537	40282
9536	43381
9535	49553
9534	49754
9533	47131
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9532	27031
9531	27032
9530	27033
9529	27034
9528	27035
9527	27071
9526	27072
9676	26509
9676	26509
3488	21294
8613	52346
8614	53129
8671	53130
9525	40895
11525	31551
11524	31951
11523	34305
11522	32726
11521	33094
11520	40894
11519	42504
11518	49306
11517	46791
3541	26038
3321	22204
9524	52357
11561	26435
11561	26435
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
9676	26509
895	27013
874	27004
9523	41603
11991	40284
11990	40283
11516	50437
11515	50438
11514	50439
11513	50434
11512	50435
11511	50436
11510	50431
11509	50432
11508	50433
11507	50237
11506	50238
11505	50239
11504	50234
11503	50235
11502	50236
11501	50231
11500	50232
11499	50233
11489	50711
11488	50712
11487	50713
11486	50111
11485	50112
11484	50113
11498	50514
11497	50515
11496	50516
11495	50310
11494	50311
11493	50312
11492	50014
11491	50015
11490	50016
11483	50613
11482	50614
11481	50615
11480	51237
11989	51238
11479	51033
11988	51034
11478	51129
11477	51130
11476	51131
11475	50825
11474	50826
11473	50827
11472	52261
11471	52265
11470	52611
11469	52608
11468	52609
11467	52616
11466	52263
11465	52264
11464	52621
11463	52615
11462	52613
11461	52262
11460	52610
11459	52612
11458	52614
11457	52880
11456	52366
11455	52361
11454	52362
11453	52883
11987	52875
11452	52879
11451	52878
11450	52882
11449	52874
11448	52888
11447	52364
11446	52363
11445	52358
11444	52876
11443	52869
11442	52871
11441	52873
11440	52870
11439	52872
11986	52886
11985	52887
11984	52868
11983	52360
11982	52864
11981	52884
11980	52885
11979	52359
11978	52866
11977	52881
11976	52877
11438	53150
11437	53151
11436	51905
11435	26523
11434	26524
11433	26527
11432	26525
13151	26553
3116	21214
11431	26285
8387	48449
3140	21457
3380	25005
2956	29247
9775	29123
7173	29406
2979	29282
9789	29909
2675	20647
7542	25026
4635	27452
11430	25038
4636	27456
11429	27464
11428	25537
11427	25538
11426	25539
11425	25540
11424	25541
11423	25542
11422	25543
11421	25544
11420	25545
11419	41837
11418	41838
11417	41839
11416	41840
11415	41841
11414	41842
11413	41843
11412	41844
11411	41845
9106	52822
9107	52598
11560	52344
9108	53134
9105	52812
11410	40287
11409	43387
11408	49559
11407	49765
11406	49928
6533	47301
11405	40289
11404	43388
11403	49560
11402	49767
11401	49930
6533	47301
11400	40290
11399	43389
11398	49561
11397	49768
11396	49931
6533	47301
11395	40291
11394	43815
11393	49562
11392	49769
11391	49932
6533	47301
11390	40292
11389	43390
11388	49313
11387	49770
11386	49933
6533	47301
11385	40288
11384	43814
11383	49312
11382	49766
11381	49929
6533	47301
11380	40286
11379	43813
11378	49311
11377	49764
11376	49927
6533	47301
11375	48715
11375	48715
11375	48715
11375	48715
11375	48715
11374	48485
11374	48485
11374	48485
11374	48485
11374	48485
11373	48991
11373	48991
11373	48991
11373	48991
11373	48991
11372	48240
11372	48240
11372	48240
11372	48240
11372	48240
11371	41604
11370	43382
11369	49554
11368	49756
11367	47132
11366	47338
11365	41605
11364	43383
11363	49555
11362	49758
11361	47133
11366	47338
11360	41606
11359	43384
11358	49556
11357	49759
11356	46794
11366	47338
11355	41299
11354	43385
11353	49309
11352	49760
11351	46795
11366	47338
11350	41607
11349	43386
11348	49557
11347	49761
11346	46796
11366	47338
11345	41395
11344	42578
11343	49308
11342	49757
11341	46793
11366	47338
11340	41394
11339	42577
11338	49307
11337	49755
11336	46792
11366	47338
11335	30579
11334	31145
11333	31553
11332	31953
11331	32344
11330	33931
11329	34307
11328	39705
11327	32728
11326	33096
11325	39419
11324	39418
11323	34904
11322	38561
11321	38862
11320	30172
11580	30580
11579	31146
11578	31554
11577	31954
11576	32345
11575	33932
11574	34308
11573	39706
11572	32729
11571	33097
11570	39420
11569	39421
11568	34905
11567	38562
11566	38863
11565	30173
11319	38560
11318	38861
11975	40285
11974	42958
11973	49558
11972	49762
11971	47134
11317	30578
11316	31144
11315	31552
11314	31952
11313	32343
11312	33930
11311	34306
11310	39704
11309	32727
11308	33095
11307	39417
11306	39416
11305	34903
11304	38559
11303	38860
11302	30171
10937	30552
10936	31120
10935	31524
10934	31924
10933	32319
10932	33906
10931	34279
10930	34680
10929	32700
10928	33069
10927	33568
10926	33569
10925	34879
10924	30146
11301	40293
11300	42959
11299	49563
11298	49771
11297	47135
11970	41610
11969	42584
11968	49310
11967	49763
11966	49926
11965	49925
11964	41609
11963	41608
11962	42582
11961	42581
11960	46798
11959	46797
11958	48716
11957	48717
12270	49945
11296	49180
11295	49183
3548	26191
8371	26190
8372	26189
3732	26039
3541	26038
3541	26038
3541	26038
3732	26039
3915	52406
3547	26014
3541	26038
11294	28764
11293	28766
11292	28765
11291	28767
11290	28768
11289	28769
13149	28770
11288	28774
11287	28773
11286	28771
11285	28775
11284	28776
11283	26517
9676	26509
11282	26518
11281	26519
11280	26520
3503	65049
3456	65054
7812	65055
3459	65051
3469	65050
3464	65053
3462	65052
8267	65056
8477	65057
11562	65058
11279	22666
8265	21610
11278	22671
2798	22614
11277	25037
11276	24324
11275	24261
2896	25055
11274	22264
3117	21005
5823	26109
5590	25916
3403	26108
3113	21003
3387	22623
11273	25978
4803	25919
9403	25979
9401	25977
11561	26435
11272	26444
9676	26509
9676	26509
11271	52618
11270	52620
11269	52619
11268	52617
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
11563	65059
11267	29515
11266	29516
11265	29150
11264	29517
11263	29444
11262	29151
11261	29136
5778	27662
5779	27663
5779	27663
5780	27664
5780	27664
5780	27664
5781	27665
5782	27666
5778	27662
5779	27663
12035	49186
3732	26039
11260	28772
11253	26521
11564	26526
11259	26281
4307	26192
4307	26192
4307	26192
11258	42579
11257	42580
11256	42583
3244	21608
11255	21613
11254	52622
11040	35027
11039	35126
11038	35226
11037	35325
11036	35425
11035	35526
11034	35625
11033	35728
11032	38025
11031	38126
11030	38229
11029	40453
11028	42545
11027	44930
11026	45915
11025	46701
11024	40455
11023	42549
11022	44932
11021	45919
11020	46705
11019	40454
11018	42546
11017	44931
11016	45916
11015	46702
11014	40458
11013	42550
11012	44935
11011	45920
11010	46706
11009	40456
11008	42547
11007	44933
11006	45917
11005	46703
11004	40457
11003	42548
11002	44934
11001	45918
11000	46704
10999	40459
10998	42551
10997	44936
10996	45921
10995	46707
10994	40460
10993	42552
10992	44937
10991	45922
10990	46708
10989	40450
10988	42542
10987	44927
10986	45912
10985	46698
10984	40451
10983	42543
10982	44928
10981	45913
10980	46699
10979	40452
10978	42544
10977	44929
10976	45914
10975	46700
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7978	25958
2790	24067
3497	26107
4803	25919
11956	43391
11955	49314
11954	49772
11953	47136
11952	48714
11561	26435
11986	52886
11985	52887
11984	52868
11983	52360
11982	52864
11981	52884
11980	52885
11979	52359
11978	52866
7977	25945
7977	25945
11561	26435
11561	26435
11951	30583
11950	31149
11949	31557
11948	31957
11947	32348
11946	33935
11945	34311
11944	39709
11943	32732
11942	33100
11941	39427
11940	39426
11939	34908
11938	38565
11937	38866
11936	30176
11935	41620
11934	43401
11933	49582
11932	49802
11931	49952
11930	47340
11929	41621
11928	43402
11927	49584
11926	49804
11925	49954
11930	47340
11924	41622
11923	43403
11922	49585
11921	49805
11920	49955
11930	47340
11919	41623
11918	43404
11917	49586
11916	49806
11915	49956
11930	47340
11914	41624
11913	43405
11912	49587
11911	49807
11910	49957
11930	47340
11909	40907
11908	43821
11907	49583
11906	49803
11905	49953
11930	47340
11904	40906
11903	43820
11902	49581
11901	49801
11900	49951
11930	47340
11899	48720
11899	48720
11899	48720
11899	48720
11899	48720
11898	48488
11898	48488
11898	48488
11898	48488
11898	48488
11897	48994
11897	48994
11897	48994
11897	48994
11897	48994
11896	48243
11896	48243
11896	48243
11896	48243
11896	48243
11951	30583
11950	31149
11949	31557
11948	31957
11947	32348
11946	33935
11945	34311
11944	39709
11943	32732
11942	33100
11941	39427
11940	39426
11939	34908
11938	38565
11937	38866
11936	30176
11935	41620
11934	43401
11933	49582
11932	49802
11931	49952
11930	47340
11929	41621
11928	43402
11927	49584
11926	49804
11925	49954
11930	47340
11924	41622
11923	43403
11922	49585
11921	49805
11920	49955
11930	47340
11919	41623
11918	43404
11917	49586
11916	49806
11915	49956
11930	47340
11914	41624
11913	43405
11912	49587
11911	49807
11910	49957
11930	47340
11909	40907
11908	43821
11907	49583
11906	49803
11905	49953
11930	47340
11904	40906
11903	43820
11902	49581
11901	49801
11900	49951
11930	47340
11899	48720
11899	48720
11899	48720
11899	48720
11899	48720
11898	48488
11898	48488
11898	48488
11898	48488
11898	48488
11897	48994
11897	48994
11897	48994
11897	48994
11897	48994
11896	48243
11896	48243
11896	48243
11896	48243
11896	48243
11895	30584
11894	31150
11893	31558
11892	31958
11891	32349
11890	33936
11889	34312
11888	39710
11887	32733
11886	33101
11885	39429
11884	39428
11883	34909
11882	38566
11881	38867
11880	30177
11879	30582
11878	31148
11877	31556
11876	31956
11875	32347
11874	33934
11873	34310
11872	39708
11871	32731
11870	33099
11869	39425
11868	39424
11867	34907
11866	38564
11865	38865
11864	30175
11863	41618
11862	42967
11861	49576
11860	49795
11859	47141
11858	47339
11857	40296
11856	42968
11855	49577
11854	49797
11853	47142
11858	47339
11852	40904
11851	42969
11850	49578
11849	49798
11848	49948
11858	47339
11847	40297
11846	42970
11845	49579
11844	49799
11843	49949
11858	47339
11842	40905
11841	43400
11840	49580
11839	49800
11838	49950
11858	47339
11837	41619
11836	43399
11835	49323
11834	49796
11833	49947
11858	47339
11832	40903
11831	43398
11830	49322
11829	49794
11828	49946
11858	47339
11827	48719
11827	48719
11827	48719
11827	48719
11827	48719
11826	48487
11826	48487
11826	48487
11826	48487
11826	48487
11825	48993
11825	48993
11825	48993
11825	48993
11825	48993
11824	48242
11824	48242
11824	48242
11824	48242
11824	48242
11863	41618
11862	42967
11861	49576
11860	49795
11859	47141
11858	47339
11857	40296
11856	42968
11855	49577
11854	49797
11853	47142
11858	47339
11852	40904
11851	42969
11850	49578
11849	49798
11848	49948
11858	47339
11847	40297
11846	42970
11845	49579
11844	49799
11843	49949
11858	47339
11842	40905
11841	43400
11840	49580
11839	49800
11838	49950
11858	47339
11837	41619
11836	43399
11835	49323
11834	49796
11833	49947
11858	47339
11832	40903
11831	43398
11830	49322
11829	49794
11828	49946
11858	47339
11827	48719
11827	48719
11827	48719
11827	48719
11827	48719
11826	48487
11826	48487
11826	48487
11826	48487
11826	48487
11825	48993
11825	48993
11825	48993
11825	48993
11825	48993
11824	48242
11824	48242
11824	48242
11824	48242
11824	48242
11823	41617
11822	42962
11821	49570
11820	49781
11819	49936
2250	47240
11818	40495
11817	42963
11816	49572
11815	49783
11814	47137
2250	47240
11813	40496
11812	42964
11811	49573
11810	49784
11809	47138
2250	47240
11808	40899
11807	43816
11806	49315
11805	49785
11804	49938
2250	47240
11803	40900
11802	43817
11801	49316
11800	49786
11799	49939
2250	47240
11798	40898
11797	43397
11796	49571
11795	49782
11794	49937
2250	47240
11793	40897
11792	43396
11791	49569
11790	49780
11789	49935
2250	47240
10627	48697
10627	48697
10627	48697
10627	48697
10627	48697
10626	48467
10626	48467
10626	48467
10626	48467
10626	48467
10625	48970
10625	48970
10625	48970
10625	48970
10625	48970
10624	48220
10624	48220
10624	48220
10624	48220
10624	48220
11788	30581
11787	31147
11786	31555
11785	31955
11784	32346
11783	33933
11782	34309
11781	39707
11780	32730
11779	33098
11778	39423
11777	39422
11776	34906
11775	38563
11774	38864
11773	30174
11772	40294
11771	42965
11770	49574
11769	49788
11768	47139
2245	47256
11767	40295
11766	42966
11765	49575
11764	49790
11763	47140
2245	47256
11762	40497
11761	42589
11760	49319
11759	49791
11758	49942
2245	47256
11757	40498
11756	42590
11755	49320
11754	49792
11753	49943
2245	47256
11752	40499
11751	42591
11750	49321
11749	49793
11748	49944
2245	47256
11747	40902
11746	43819
11745	49318
11744	49789
11743	49941
2245	47256
11742	40901
11741	43818
11740	49317
11739	49787
11738	49940
2245	47256
7852	48640
7852	48640
7852	48640
7852	48640
7852	48640
7851	48429
7851	48429
7851	48429
7851	48429
7851	48429
7853	48934
7853	48934
7853	48934
7853	48934
7853	48934
7854	48184
7854	48184
7854	48184
7854	48184
7854	48184
11737	26529
11736	22672
5594	23101
11735	26287
11734	20922
11733	20972
11732	20923
11731	21018
11182	26430
11181	26431
11180	26432
11179	26433
11730	26528
11729	27619
11728	21671
11727	27621
4651	26172
11726	26530
9676	26509
11725	27782
11724	27802
11723	27842
11722	27822
11721	27781
11720	27801
11719	27841
11718	27821
11717	28010
12034	20029
12033	21910
12032	20028
11771	42965
11766	42966
11761	42589
11756	42590
11751	42591
11746	43819
11741	43818
11716	52905
12269	52372
11715	52904
t/52628	52628
11714	52371
11713	52269
11712	52625
12268	52903
11711	52895
12267	52368
12266	52623
11710	52908
11709	52902
11708	52909
11707	52907
11706	52369
11705	52370
11704	52906
11703	52273
11702	52266
12031	52271
12030	52272
11701	52629
11700	52897
11699	52373
11698	52367
12265	52889
11697	52626
11696	52901
11695	52891
11694	52890
11693	52892
11692	52267
11691	52627
11690	52900
11689	52894
11688	52898
11687	52268
12264	52270
11686	52899
12029	52896
4307	26192
4307	26192
4307	26192
4307	26192
4307	26192
4307	26192
4307	26192
4307	26192
4307	26192
12263	53153
11685	53156
11684	53154
11683	53152
11682	51239
11681	51035
11680	51132
t/52893	52893
10920	52834
10919	52352
10918	53141
10917	51232
11679	27465
11678	25552
11677	25551
11676	25547
11675	25554
11674	25546
11673	25550
11672	25553
11671	25548
11670	25549
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
3541	26038
3732	26039
3541	26038
3547	26014
3547	26014
3541	26038
8582	52582
8583	52583
3541	26038
11669	28779
11668	28781
11667	28777
12262	28780
12261	28782
11666	28778
12028	28786
12027	28785
12026	28787
11665	28784
11664	28783
11663	28789
11662	28788
11661	49189
11660	49192
11659	41901
11658	41902
11657	41903
11656	41904
11655	41905
11654	41906
11653	41907
11652	41908
11651	41909
12021	65061
11650	42593
11649	42592
11648	42598
11647	49812
11646	49962
11645	42596
10799	30575
10798	31142
10797	31541
10796	31947
10795	32342
10794	33921
10793	34299
10792	34693
10791	32724
10790	33093
10789	39412
10788	39415
10787	34900
10786	38512
10785	38801
10784	30169
10799	30575
10798	31142
10797	31541
10796	31947
10795	32342
10794	33921
10793	34299
10792	34693
10791	32724
10790	33093
10789	39412
10788	39415
10787	34900
10786	38512
10785	38801
10784	30169
10799	30575
10798	31142
10797	31541
10796	31947
10795	32342
10794	33921
10793	34299
10792	34693
10791	32724
10790	33093
10789	39412
10788	39415
10787	34900
10786	38512
10785	38801
10784	30169
10799	30575
10798	31142
10797	31541
10796	31947
10795	32342
10794	33921
10793	34299
10792	34693
10791	32724
10790	33093
10789	39412
10788	39415
10787	34900
10786	38512
10785	38801
10784	30169
10874	41166
10873	42933
10872	44794
10871	45897
10870	47091
10869	41167
10868	43327
10867	44918
10866	45898
10865	46689
10864	40262
10863	42935
10862	44796
10861	45908
10860	47093
10859	40263
10858	42936
10857	44797
10856	45911
10855	47095
10854	40854
10853	43672
10852	44920
10851	45902
10850	46695
10849	41170
10848	43677
10847	44921
10846	45910
10845	46691
10844	40855
10843	43673
10842	44922
10841	45903
10840	46692
10839	41169
10838	43674
10837	44843
10836	45905
10835	46693
10834	40853
10833	43671
10832	44923
10831	45900
10830	46690
10829	41703
10828	43330
10827	44919
10826	45909
10825	47094
10824	40261
10823	42934
10822	44795
10821	45899
10820	47092
10819	41392
10818	43328
10817	44924
10816	45901
10815	46694
10814	40449
10813	43676
10812	44844
10811	45907
10810	46697
10809	41168
10808	43329
10807	44925
10806	45904
10805	46047
10804	40856
10803	43675
10802	44926
10801	45906
10800	46696
10874	41166
10873	42933
10872	44794
10871	45897
10870	47091
10869	41167
10868	43327
10867	44918
10866	45898
10865	46689
10864	40262
10863	42935
10862	44796
10861	45908
10860	47093
10859	40263
10858	42936
10857	44797
10856	45911
10855	47095
10854	40854
10853	43672
10852	44920
10851	45902
10850	46695
10849	41170
10848	43677
10847	44921
10846	45910
10845	46691
10844	40855
10843	43673
10842	44922
10841	45903
10840	46692
10839	41169
10838	43674
10837	44843
10836	45905
10835	46693
10834	40853
10833	43671
10832	44923
10831	45900
10830	46690
10829	41703
10828	43330
10827	44919
10826	45909
10825	47094
10824	40261
10823	42934
10822	44795
10821	45899
10820	47092
10819	41392
10818	43328
10817	44924
10816	45901
10815	46694
10814	40449
10813	43676
10812	44844
10811	45907
10810	46697
10809	41168
10808	43329
10807	44925
10806	45904
10805	46047
10804	40856
10803	43675
10802	44926
10801	45906
10800	46696
10874	41166
10873	42933
10872	44794
10871	45897
10870	47091
10869	41167
10868	43327
10867	44918
10866	45898
10865	46689
10864	40262
10863	42935
10862	44796
10861	45908
10860	47093
10859	40263
10858	42936
10857	44797
10856	45911
10855	47095
10854	40854
10853	43672
10852	44920
10851	45902
10850	46695
10849	41170
10848	43677
10847	44921
10846	45910
10845	46691
10844	40855
10843	43673
10842	44922
10841	45903
10840	46692
10839	41169
10838	43674
10837	44843
10836	45905
10835	46693
10834	40853
10833	43671
10832	44923
10831	45900
10830	46690
10829	41703
10828	43330
10827	44919
10826	45909
10825	47094
10824	40261
10823	42934
10822	44795
10821	45899
10820	47092
10819	41392
10818	43328
10817	44924
10816	45901
10815	46694
10814	40449
10813	43676
10812	44844
10811	45907
10810	46697
10809	41168
10808	43329
10807	44925
10806	45904
10805	46047
10804	40856
10803	43675
10802	44926
10801	45906
10800	46696
10874	41166
10873	42933
10872	44794
10871	45897
10870	47091
10869	41167
10868	43327
10867	44918
10866	45898
10865	46689
10864	40262
10863	42935
10862	44796
10861	45908
10860	47093
10859	40263
10858	42936
10857	44797
10856	45911
10855	47095
10854	40854
10853	43672
10852	44920
10851	45902
10850	46695
10849	41170
10848	43677
10847	44921
10846	45910
10845	46691
10844	40855
10843	43673
10842	44922
10841	45903
10840	46692
10839	41169
10838	43674
10837	44843
10836	45905
10835	46693
10834	40853
10833	43671
10832	44923
10831	45900
10830	46690
10829	41703
10828	43330
10827	44919
10826	45909
10825	47094
10824	40261
10823	42934
10822	44795
10821	45899
10820	47092
10819	41392
10818	43328
10817	44924
10816	45901
10815	46694
10814	40449
10813	43676
10812	44844
10811	45907
10810	46697
10809	41168
10808	43329
10807	44925
10806	45904
10805	46047
10804	40856
10803	43675
10802	44926
10801	45906
10800	46696
2666	20626
11644	21835
3267	21901
5543	26155
5543	26155
5543	26155
5543	26155
5543	26155
5543	26155
5543	26155
5543	26155
7543	26184
11643	41713
11642	43393
11641	49564
11640	49774
11639	46063
11638	41615
11637	43394
11636	49565
11635	49776
11634	46065
11633	41714
11632	42960
11631	49566
11630	49777
11629	46066
11628	41616
11627	43395
11626	49567
11625	49778
11624	46067
11623	41715
11622	42961
11621	49568
11620	49779
11619	46068
11618	41614
11617	42588
11616	44852
11615	49775
11614	46064
11613	41613
11612	42587
11611	44851
11610	49773
11609	46062
11608	48718
11607	48486
11606	48992
11605	48241
12025	43392
12024	49934
12023	41612
11604	44853
11603	41501
11602	42971
11601	49588
11600	49813
11599	47143
12823	41625
12822	42594
12821	49324
12820	49808
12819	49958
12818	41626
12817	42595
12816	49325
12815	49809
12814	49959
11561	26435
11561	26435
11561	26435
11561	26435
5779	27663
5779	27663
5780	27664
5780	27664
5780	27664
5780	27664
5781	27665
5782	27666
11598	29518
11597	29152
11596	29519
11595	29520
11594	29153
11593	29917
11592	29440
11591	29143
11590	29521
11589	29451
3548	26191
8371	26190
8372	26189
9676	26509
2786	24063
5732	26177
12269	52372
12267	52368
12266	52623
12264	52270
12263	53153
3502	22633
11588	22674
3115	21001
3238	21601
11587	22673
3367	22638
3120	21203
3130	21213
3299	22402
11586	21673
3226	21815
2670	20644
2667	20641
2671	20645
9818	20662
2668	20642
3087	20804
7062	20826
3284	22454
9445	22016
12260	24084
11585	24325
11584	24023
11583	24121
2702	24360
2797	24405
2737	24152
2810	25152
2858	25358
11582	53155
3341	29060
3138	21251
3548	26191
8371	26190
4573	24072
2883	25102
7962	20701
7963	20702
7964	20703
7965	20704
7966	20705
12259	40908
12258	42597
12257	49326
12256	49810
12255	49960
t/40298	40298
t/40299	40299
3541	26038
11561	26435
11561	26435
11561	26435
3245	21615
8265	21610
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7978	25958
11581	21609
11561	26435
11433	26527
11561	26435
11561	26435
11561	26435
12254	49963
10951	48212
9381	48962
9057	48671
8386	48448
10952	48211
9380	48961
9056	48670
8385	48447
9440	25997
9920	40879
9919	42575
9918	44997
9917	49744
9916	46783
10590	41393
10589	42567
10588	44982
10587	49726
10586	46768
9894	43805
12253	53163
12813	52631
5822	26173
12293	65064
12252	27783
12251	27803
12250	27843
12249	27823
12248	51240
12247	51036
12363	51133
12246	50828
12245	50829
12244	50830
12243	52640
12242	52641
12362	52275
12361	52636
12360	52634
12359	52379
12383	52377
12241	52918
12240	52915
12358	52927
12239	52375
12238	52376
12237	52639
12236	52924
12235	52922
12234	52923
12233	52929
12232	52914
12231	52276
12230	52638
12229	52637
12228	52911
12227	52274
12226	52633
12225	52374
